"quantity","agg_type","year","color_id","is_spare","color_name","color_rgb","color_group_id","color_group_name","color_group_rgb"
1332,color,2023,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
56,color,2023,26,true,Magenta,"923978",15,Purple,"81007B"
565,color,2023,158,false,Yellowish Green,DFEEA5,9,Green,"237841"
17,color,2023,52,true,Trans-Purple,A5A5CB,15,Purple,"81007B"
100,color,2023,1,true,Blue,"0055BF",5,Blue,"0055BF"
149,color,2023,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
68,color,2023,323,true,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
44,color,2023,212,true,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
2,color,2023,117,true,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
2,color,2023,1061,true,Trans-Dark Blue Opal,"0020A0",5,Blue,"0055BF"
22,color,2009,179,false,Flat Silver,"898788",16,Silver,C0C0C0
22,color,2019,378,true,Sand Green,A0BCAC,9,Green,"237841"
4,color,2011,133,false,Speckle Black-Gold,"05131D",12,Gold,FFD700
7,color,1999,17,false,Light Green,C2DAB8,9,Green,"237841"
2,color,1967,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
95,color,2010,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
6,color,2014,308,true,Dark Brown,"352100",7,Brown,"583927"
10,color,2009,378,false,Sand Green,A0BCAC,9,Green,"237841"
91,color,1992,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
59,color,2017,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
31,color,2017,1063,false,Pearl Copper,B46A00,19,Copper,AE7A59
4,color,2017,158,true,Yellowish Green,DFEEA5,9,Green,"237841"
1,color,2017,323,true,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
31,color,2018,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
6,color,2018,334,true,Chrome Gold,BBA53D,12,Gold,FFD700
6,color,2018,92,false,Nougat,D09168,7,Brown,"583927"
32,color,1949,1009,false,Vintage Green,"1E601E",9,Green,"237841"
29,color,2000,484,false,Dark Orange,A95500,10,Orange,FE8A18
53,color,2001,18,false,Light Yellow,FBE696,6,Yellow,F2CD37
1,color,2002,373,false,Sand Purple,"8,45E+86",15,Purple,"81007B"
38,color,2004,69,false,Light Purple,CD6298,13,Pink,FC97AC
3,color,1963,2,false,Green,"237841",9,Green,"237841"
12,color,1990,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
14,color,1998,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
11,color,2004,80,false,Metallic Silver,A5A9B4,16,Silver,C0C0C0
29420,color,2024,0,false,Black,"05131D",2,Black,"05131D"
16231,color,2024,72,false,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
9851,color,2024,4,false,Red,C91A09,4,Red,C91A09
904,color,2024,179,false,Flat Silver,"898788",16,Silver,C0C0C0
1540,color,2024,288,false,Dark Green,"184632",9,Green,"237841"
167,color,2024,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
56,color,2020,1050,true,Coral,FF698F,13,Pink,FC97AC
53,color,2020,308,true,Dark Brown,"352100",7,Brown,"583927"
54,color,,132,false,Speckle Black-Silver,"05131D",16,Silver,C0C0C0
95,color,,135,false,Pearl Light Gray,"9CA3A8",1,Gray,"6C6E68"
3,color,,133,false,Speckle Black-Gold,"05131D",12,Gold,FFD700
7,color,,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
5,color,2020,9999,true,[No Color/Any Color],"05131D",11,Rest,CCCCCC
15,color,,134,false,Copper,AE7A59,19,Copper,AE7A59
18,color,2020,82,true,Metallic Gold,DBAC34,12,Gold,FFD700
17,color,2020,114,false,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
9,color,,1137,false,Sienna Brown,"915C3C",7,Brown,"583927"
25,color,2020,1059,false,Trans-Purple Opal,"8320B7",15,Purple,"81007B"
48,color,2020,1056,false,Trans-Brown Opal,"583927",7,Brown,"583927"
3,color,1995,10,false,Bright Green,"4B9F4A",9,Green,"237841"
377,color,2019,1050,false,Coral,FF698F,13,Pink,FC97AC
7,color,2021,114,true,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
39,color,1998,92,false,Nougat,D09168,7,Brown,"583927"
13,color,1993,34,true,Trans-Green,"84B68D",9,Green,"237841"
9,color,1974,2,false,Green,"237841",9,Green,"237841"
8,color,2002,125,false,Light Orange,F9BA61,10,Orange,FE8A18
2,color,1971,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
54,color,1984,6,false,Brown,"583927",7,Brown,"583927"
4,color,1978,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
2,color,2004,5,true,Dark Pink,C870A0,13,Pink,FC97AC
2,color,1999,12,false,Salmon,F2705E,13,Pink,FC97AC
2,color,2009,294,false,Glow In Dark Trans,BDC6AD,11,Rest,CCCCCC
143,color,2014,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
5,color,2005,1071,false,Pearl Green,"008E3C",9,Green,"237841"
13,color,2005,134,false,Copper,AE7A59,19,Copper,AE7A59
2,color,2006,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
418,color,2011,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
3,color,2011,5,true,Dark Pink,C870A0,13,Pink,FC97AC
4,color,2004,129,false,Glitter Trans-Purple,A5A5CB,15,Purple,"81007B"
5,color,2004,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
2,color,1993,9999,true,[No Color/Any Color],"05131D",11,Rest,CCCCCC
2,color,1999,22,true,Purple,"81007B",15,Purple,"81007B"
1,color,2008,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
101,color,2024,80,false,Metallic Silver,A5A9B4,16,Silver,C0C0C0
1,color,1961,1129,false,HO Olive Green,"9B9A5A",9,Green,"237841"
1199,color,2024,5,false,Dark Pink,C870A0,13,Pink,FC97AC
44,color,2024,1054,false,Trans-Dark Pink Opal,CE1D9B,13,Pink,FC97AC
231,color,2024,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
7,color,2024,92,true,Nougat,D09168,7,Brown,"583927"
103,color,2024,1055,false,Trans-Clear Opal,FCFCFC,11,Rest,CCCCCC
10,color,2024,326,true,Olive Green,"9B9A5A",9,Green,"237841"
10,color,2003,1093,false,Light Lilac,"9195CA",18,Lilac,"9195CA"
11,color,2019,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
4,color,,9,false,Light Blue,B4D2E3,5,Blue,"0055BF"
1,color,1990,450,false,Fabuland Brown,B67B50,7,Brown,"583927"
14,color,1992,1087,false,Duplo Pink,FF879C,13,Pink,FC97AC
4,color,1991,1064,false,Fabuland Red,FF8014,10,Orange,FE8A18
5,color,1986,450,false,Fabuland Brown,B67B50,7,Brown,"583927"
8,color,1986,1064,false,Fabuland Red,FF8014,10,Orange,FE8A18
1,color,2004,11,false,Light Turquoise,"55A5AF",17,Turquoise,"3FB69E"
153,color,1997,100,false,Light Salmon,FEBABD,13,Pink,FC97AC
1,color,1989,1064,false,Fabuland Red,FF8014,10,Orange,FE8A18
17,color,2019,323,true,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
19,color,2019,212,true,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
8,color,2019,30,true,Medium Lavender,AC78BA,18,Lilac,"9195CA"
1,color,2019,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
3,color,2003,69,false,Light Purple,CD6298,13,Pink,FC97AC
1,color,2018,63,false,Chrome Pink,AA4D8E,13,Pink,FC97AC
1,color,2019,1063,true,Pearl Copper,B46A00,19,Copper,AE7A59
26,color,1963,1025,false,Modulex Orange,F47B30,10,Orange,FE8A18
8,color,1963,1027,false,Modulex Light Yellow,FFE371,6,Yellow,F2CD37
6,color,1965,2,false,Green,"237841",9,Green,"237841"
1,color,1965,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
10,color,1992,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
2,color,2020,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
1,color,2005,54,true,Trans-Neon Yellow,DAB000,6,Yellow,F2CD37
1,color,1992,110,false,Violet,"4354A3",15,Purple,"81007B"
1,color,2015,9999,true,[No Color/Any Color],"05131D",11,Rest,CCCCCC
2,color,2001,61,false,Chrome Blue,"6C96BF",5,Blue,"0055BF"
2,color,2008,10,true,Bright Green,"4B9F4A",9,Green,"237841"
2,color,2009,132,false,Speckle Black-Silver,"05131D",16,Silver,C0C0C0
3,color,2003,25,true,Orange,FE8A18,10,Orange,FE8A18
4,color,1996,351,true,Medium Dark Pink,F785B1,13,Pink,FC97AC
4,color,1997,351,true,Medium Dark Pink,F785B1,13,Pink,FC97AC
3,color,1987,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
2,color,2000,216,false,Rust,B31004,4,Red,C91A09
21,color,2008,114,false,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
1,color,2003,5,true,Dark Pink,C870A0,13,Pink,FC97AC
1,color,2004,92,true,Nougat,D09168,7,Brown,"583927"
2,color,2008,462,false,Medium Orange,FFA70B,10,Orange,FE8A18
6,color,1997,216,false,Rust,B31004,4,Red,C91A09
3,color,2012,326,true,Olive Green,"9B9A5A",9,Green,"237841"
2,color,2012,143,true,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
2,color,2006,297,true,Pearl Gold,AA7F2E,12,Gold,FFD700
1,color,1976,4,true,Red,C91A09,4,Red,C91A09
3,color,2000,20,false,Light Violet,C9CAE2,1,Gray,"6C6E68"
20,color,1957,14,false,Yellow,F2CD37,6,Yellow,F2CD37
12,color,1997,27,false,Lime,BBE90B,14,Lime,BBE90B
2778,color,2013,28,false,Dark Tan,"958A73",8,Tan,E4CD9E
2844,color,1976,0,false,Black,"05131D",2,Black,"05131D"
362,color,1976,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
25,color,1976,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
5107,color,1998,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
1007,color,2011,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
370,color,2007,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
35,color,2002,4,true,Red,C91A09,4,Red,C91A09
7,color,2002,2,true,Green,"237841",9,Green,"237841"
15,color,2002,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
639,color,2014,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
1701,color,2015,179,false,Flat Silver,"898788",16,Silver,C0C0C0
7330,color,2016,4,false,Red,C91A09,4,Red,C91A09
7001,color,2016,1,false,Blue,"0055BF",5,Blue,"0055BF"
1135,color,2016,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
1,color,2001,25,true,Orange,FE8A18,10,Orange,FE8A18
12352,color,2012,72,false,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
355,color,2012,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
205,color,2012,34,false,Trans-Green,"84B68D",9,Green,"237841"
1742,color,2012,28,false,Dark Tan,"958A73",8,Tan,E4CD9E
390,color,2010,0,true,Black,"05131D",2,Black,"05131D"
826,color,2010,36,false,Trans-Red,C91A09,4,Red,C91A09
18873,color,2008,0,false,Black,"05131D",2,Black,"05131D"
167,color,2008,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
2621,color,2016,2,false,Green,"237841",9,Green,"237841"
106,color,2013,52,false,Trans-Purple,A5A5CB,15,Purple,"81007B"
187,color,2013,80,false,Metallic Silver,A5A9B4,16,Silver,C0C0C0
41,color,1981,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
2807,color,1996,1,false,Blue,"0055BF",5,Blue,"0055BF"
6,color,1977,6,false,Brown,"583927",7,Brown,"583927"
107,color,2006,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
4,color,2006,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
3578,color,1999,4,false,Red,C91A09,4,Red,C91A09
8,color,1990,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
1110,color,1982,0,false,Black,"05131D",2,Black,"05131D"
17047,color,2003,0,false,Black,"05131D",2,Black,"05131D"
806,color,2014,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
240,color,2005,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
2288,color,2016,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
48,color,1977,2,false,Green,"237841",9,Green,"237841"
3075,color,1999,1,false,Blue,"0055BF",5,Blue,"0055BF"
53,color,1990,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
354,color,2010,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
2985,color,2017,28,false,Dark Tan,"958A73",8,Tan,E4CD9E
18144,color,2015,72,false,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
632,color,2015,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
105,color,2013,70,true,Reddish Brown,"582A12",7,Brown,"583927"
1520,color,2013,27,false,Lime,BBE90B,14,Lime,BBE90B
714,color,2007,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
5662,color,2004,4,false,Red,C91A09,4,Red,C91A09
7895,color,2004,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
587,color,2004,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
212,color,2003,484,false,Dark Orange,A95500,10,Orange,FE8A18
38,color,2001,40,false,Trans-Brown,"635F52",7,Brown,"583927"
32,color,2001,36,true,Trans-Red,C91A09,4,Red,C91A09
1962,color,1987,14,false,Yellow,F2CD37,6,Yellow,F2CD37
103,color,1987,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
2305,color,2008,70,false,Reddish Brown,"582A12",7,Brown,"583927"
719,color,1971,0,false,Black,"05131D",2,Black,"05131D"
1338,color,2015,27,false,Lime,BBE90B,14,Lime,BBE90B
648,color,2015,484,false,Dark Orange,A95500,10,Orange,FE8A18
2020,color,2015,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
105,color,2004,0,true,Black,"05131D",2,Black,"05131D"
259,color,2004,40,false,Trans-Brown,"635F52",7,Brown,"583927"
18,color,2004,134,false,Copper,AE7A59,19,Copper,AE7A59
84,color,1995,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
295,color,2005,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
103,color,2005,5,false,Dark Pink,C870A0,13,Pink,FC97AC
452,color,2016,378,false,Sand Green,A0BCAC,9,Green,"237841"
208,color,2011,72,true,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
9,color,1950,2,false,Green,"237841",9,Green,"237841"
219,color,2014,35,false,Trans-Bright Green,D9E4A7,9,Green,"237841"
450,color,2014,26,false,Magenta,"923978",15,Purple,"81007B"
514,color,1998,6,false,Brown,"583927",7,Brown,"583927"
82,color,2010,14,true,Yellow,F2CD37,6,Yellow,F2CD37
1690,color,2014,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
3915,color,2003,14,false,Yellow,F2CD37,6,Yellow,F2CD37
257,color,2003,40,false,Trans-Brown,"635F52",7,Brown,"583927"
255,color,2003,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
239,color,2003,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
506,color,2012,10,false,Bright Green,"4B9F4A",9,Green,"237841"
1537,color,2008,2,false,Green,"237841",9,Green,"237841"
191,color,2014,34,false,Trans-Green,"84B68D",9,Green,"237841"
41,color,2012,5,true,Dark Pink,C870A0,13,Pink,FC97AC
508,color,2006,40,false,Trans-Brown,"635F52",7,Brown,"583927"
134,color,1984,36,false,Trans-Red,C91A09,4,Red,C91A09
1221,color,1984,1,false,Blue,"0055BF",5,Blue,"0055BF"
594,color,2012,36,false,Trans-Red,C91A09,4,Red,C91A09
924,color,1969,1,false,Blue,"0055BF",5,Blue,"0055BF"
910,color,1969,0,false,Black,"05131D",2,Black,"05131D"
299,color,1998,22,false,Purple,"81007B",15,Purple,"81007B"
3153,color,1993,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
22,color,2014,28,true,Dark Tan,"958A73",8,Tan,E4CD9E
359,color,2009,0,true,Black,"05131D",2,Black,"05131D"
1,color,1999,216,true,Rust,B31004,4,Red,C91A09
274,color,2007,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
22,color,2012,80,true,Metallic Silver,A5A9B4,16,Silver,C0C0C0
3,color,2015,129,true,Glitter Trans-Purple,A5A5CB,15,Purple,"81007B"
2261,color,1989,14,false,Yellow,F2CD37,6,Yellow,F2CD37
5074,color,1989,0,false,Black,"05131D",2,Black,"05131D"
457,color,2016,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
32,color,2015,28,true,Dark Tan,"958A73",8,Tan,E4CD9E
4,color,2005,25,true,Orange,FE8A18,10,Orange,FE8A18
129,color,1994,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
14,color,1994,14,true,Yellow,F2CD37,6,Yellow,F2CD37
239,color,2007,40,false,Trans-Brown,"635F52",7,Brown,"583927"
76,color,1995,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
1222,color,1983,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
81,color,2004,118,false,Aqua,B3D7D1,17,Turquoise,"3FB69E"
11,color,2008,212,false,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
13,color,2014,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
55,color,2014,5,true,Dark Pink,C870A0,13,Pink,FC97AC
1559,color,1979,1,false,Blue,"0055BF",5,Blue,"0055BF"
683,color,2007,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
265,color,2008,308,false,Dark Brown,"352100",7,Brown,"583927"
900,color,1973,14,false,Yellow,F2CD37,6,Yellow,F2CD37
1161,color,1973,1,false,Blue,"0055BF",5,Blue,"0055BF"
32,color,2005,178,false,Flat Dark Gold,B48455,12,Gold,FFD700
127,color,2011,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
375,color,2013,5,false,Dark Pink,C870A0,13,Pink,FC97AC
28,color,2013,191,true,Bright Light Orange,F8BB3D,10,Orange,FE8A18
1,color,2013,132,false,Speckle Black-Silver,"05131D",16,Silver,C0C0C0
45,color,2001,14,true,Yellow,F2CD37,6,Yellow,F2CD37
266,color,1993,6,false,Brown,"583927",7,Brown,"583927"
41,color,2011,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
1783,color,2009,2,false,Green,"237841",9,Green,"237841"
1163,color,1966,1,false,Blue,"0055BF",5,Blue,"0055BF"
152,color,2014,80,false,Metallic Silver,A5A9B4,16,Silver,C0C0C0
10,color,1995,1,true,Blue,"0055BF",5,Blue,"0055BF"
20,color,1982,6,false,Brown,"583927",7,Brown,"583927"
823,color,2014,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
92,color,1996,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
12,color,1998,34,true,Trans-Green,"84B68D",9,Green,"237841"
9,color,1983,6,false,Brown,"583927",7,Brown,"583927"
62,color,1999,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
1,color,2006,1135,false,Metal,A5ADB4,16,Silver,C0C0C0
12,color,1984,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
716,color,2002,25,false,Orange,FE8A18,10,Orange,FE8A18
2364,color,1966,4,false,Red,C91A09,4,Red,C91A09
4608,color,2005,1,false,Blue,"0055BF",5,Blue,"0055BF"
756,color,2005,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
9,color,1991,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
12,color,2014,334,true,Chrome Gold,BBA53D,12,Gold,FFD700
224,color,2014,72,true,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
6,color,1980,4,true,Red,C91A09,4,Red,C91A09
191,color,2013,84,false,Medium Nougat,AA7D55,7,Brown,"583927"
4,color,2003,72,true,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
13,color,2009,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
196,color,2002,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
262,color,2003,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
1973,color,1992,4,false,Red,C91A09,4,Red,C91A09
29,color,1990,4,true,Red,C91A09,4,Red,C91A09
134,color,2001,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
19,color,2014,320,true,Dark Red,"720E0F",4,Red,C91A09
580,color,2009,28,false,Dark Tan,"958A73",8,Tan,E4CD9E
95,color,2009,14,true,Yellow,F2CD37,6,Yellow,F2CD37
42,color,2009,27,true,Lime,BBE90B,14,Lime,BBE90B
40,color,2009,70,true,Reddish Brown,"582A12",7,Brown,"583927"
16,color,2005,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
145,color,2011,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
46,color,2012,27,true,Lime,BBE90B,14,Lime,BBE90B
592,color,2012,378,false,Sand Green,A0BCAC,9,Green,"237841"
4,color,1990,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
87,color,1997,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
13,color,1997,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
60,color,2010,35,false,Trans-Bright Green,D9E4A7,9,Green,"237841"
27,color,2000,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
1800,color,2017,320,false,Dark Red,"720E0F",4,Red,C91A09
4,color,2009,135,true,Pearl Light Gray,"9CA3A8",1,Gray,"6C6E68"
81,color,2008,191,false,Bright Light Orange,F8BB3D,10,Orange,FE8A18
15,color,2012,272,true,Dark Blue,"0A3463",5,Blue,"0055BF"
821,color,1975,14,false,Yellow,F2CD37,6,Yellow,F2CD37
809,color,2017,26,false,Magenta,"923978",15,Purple,"81007B"
38,color,2017,322,true,Medium Azure,"36AEBF",5,Blue,"0055BF"
1181,color,2017,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
219,color,1992,6,false,Brown,"583927",7,Brown,"583927"
124,color,1992,77,false,Light Pink,FECCCF,13,Pink,FC97AC
162,color,1992,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
457,color,2008,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
21,color,2012,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
19,color,2005,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
349,color,1962,0,false,Black,"05131D",2,Black,"05131D"
377,color,1962,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
36,color,2005,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
201,color,2003,34,false,Trans-Green,"84B68D",9,Green,"237841"
13,color,2015,35,true,Trans-Bright Green,D9E4A7,9,Green,"237841"
49,color,2006,378,false,Sand Green,A0BCAC,9,Green,"237841"
21,color,2006,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
199,color,1961,14,false,Yellow,F2CD37,6,Yellow,F2CD37
7,color,2009,5,true,Dark Pink,C870A0,13,Pink,FC97AC
29,color,2016,322,true,Medium Azure,"36AEBF",5,Blue,"0055BF"
153,color,2003,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
16,color,2013,323,false,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
411,color,1967,14,false,Yellow,F2CD37,6,Yellow,F2CD37
108,color,2007,5,false,Dark Pink,C870A0,13,Pink,FC97AC
257,color,2017,4,true,Red,C91A09,4,Red,C91A09
93,color,1993,77,false,Light Pink,FECCCF,13,Pink,FC97AC
2,color,1969,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
589,color,1974,14,false,Yellow,F2CD37,6,Yellow,F2CD37
289,color,2009,10,false,Bright Green,"4B9F4A",9,Green,"237841"
94,color,1963,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
63,color,2002,3,false,Dark Turquoise,"008F9B",17,Turquoise,"3FB69E"
74,color,2002,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
62,color,2002,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
9,color,2014,322,true,Medium Azure,"36AEBF",5,Blue,"0055BF"
9,color,2006,1072,false,Pearl Brown,"57392C",7,Brown,"583927"
25,color,1993,0,true,Black,"05131D",2,Black,"05131D"
28,color,2004,52,false,Trans-Purple,A5A5CB,15,Purple,"81007B"
5,color,2015,323,true,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
52,color,2003,118,false,Aqua,B3D7D1,17,Turquoise,"3FB69E"
12,color,2003,1070,false,Pearl Blue,"0059A3",5,Blue,"0055BF"
7,color,2001,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
20,color,2015,322,true,Medium Azure,"36AEBF",5,Blue,"0055BF"
92,color,2005,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
7,color,2006,294,false,Glow In Dark Trans,BDC6AD,11,Rest,CCCCCC
4,color,2003,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
60,color,2004,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
13,color,1978,4,true,Red,C91A09,4,Red,C91A09
27,color,2001,462,false,Medium Orange,FFA70B,10,Orange,FE8A18
55,color,2001,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
16,color,2002,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
5,color,2016,1003,false,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
12,color,2016,158,true,Yellowish Green,DFEEA5,9,Green,"237841"
26,color,1953,4,false,Red,C91A09,4,Red,C91A09
2,color,1999,351,true,Medium Dark Pink,F785B1,13,Pink,FC97AC
7,color,1999,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
52,color,1993,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
9,color,1993,1,true,Blue,"0055BF",5,Blue,"0055BF"
16,color,2010,212,false,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
18,color,2011,80,true,Metallic Silver,A5A9B4,16,Silver,C0C0C0
88,color,2000,10,false,Bright Green,"4B9F4A",9,Green,"237841"
5,color,2004,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
3,color,2002,20,false,Light Violet,C9CAE2,1,Gray,"6C6E68"
5583,color,2022,28,false,Dark Tan,"958A73",8,Tan,E4CD9E
4463,color,2022,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
2359,color,2022,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1451,color,2022,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
101,color,2022,84,true,Medium Nougat,AA7D55,7,Brown,"583927"
349,color,2022,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
194,color,2022,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
141,color,2022,36,true,Trans-Red,C91A09,4,Red,C91A09
12356,color,2021,70,false,Reddish Brown,"582A12",7,Brown,"583927"
401,color,2022,158,false,Yellowish Green,DFEEA5,9,Green,"237841"
