"year","color_name","n_pieces"
1991,Umber Brown,0
1999,Umber Brown,0
2000,Umber Brown,0
2007,Umber Brown,0
2008,Umber Brown,0
2011,Umber Brown,0
2013,Umber Brown,0
2020,Umber Brown,0
2022,Umber Brown,0
2024,Umber Brown,0
1950,Vintage Green,32
1959,Vintage Green,32
1965,Vintage Green,32
1975,Vintage Green,32
1990,Vintage Green,32
1991,Vintage Green,32
1999,Vintage Green,32
2000,Vintage Green,32
2007,Vintage Green,32
2008,Vintage Green,32
2011,Vintage Green,32
2013,Vintage Green,32
2020,Vintage Green,32
2022,Vintage Green,32
2024,Vintage Green,32
1957,Copper,0
1968,Copper,0
1972,Copper,0
1977,Copper,0
1989,Copper,0
1993,Copper,0
2009,Copper,54
2014,Copper,54
1957,Blue,0
1968,Blue,0
1972,Blue,0
1977,Blue,0
1989,Blue,0
1993,Blue,0
2009,Blue,5453
2014,Blue,9122
1957,Duplo Turquoise,0
1968,Duplo Turquoise,0
1972,Duplo Turquoise,0
1977,Duplo Turquoise,0
1989,Duplo Turquoise,0
1993,Duplo Turquoise,0
2009,Duplo Turquoise,2
2014,Duplo Turquoise,2
1957,HO Aqua,0
1968,HO Aqua,1
1972,HO Aqua,1
1977,HO Aqua,1
1989,HO Aqua,1
1993,HO Aqua,1
2009,HO Aqua,1
2014,HO Aqua,1
1957,Brown,0
1968,Brown,0
1972,Brown,0
1977,Brown,0
1989,Brown,0
1993,Brown,0
2009,Brown,0
2014,Brown,0
1957,Lavender,0
1968,Lavender,0
1972,Lavender,0
1977,Lavender,0
1989,Lavender,0
1993,Lavender,0
2009,Lavender,0
2014,Lavender,769
1957,Modulex Aqua Green,0
1968,Modulex Aqua Green,16
1972,Modulex Aqua Green,16
1977,Modulex Aqua Green,16
1989,Modulex Aqua Green,16
1993,Modulex Aqua Green,16
2009,Modulex Aqua Green,16
2014,Modulex Aqua Green,16
1957,Modulex Foil Gray,0
1968,Modulex Foil Gray,0
1972,Modulex Foil Gray,0
1977,Modulex Foil Gray,0
1989,Modulex Foil Gray,0
1993,Modulex Foil Gray,0
2009,Modulex Foil Gray,0
2014,Modulex Foil Gray,0
1957,Modulex Orange,0
1968,Modulex Orange,25
1972,Modulex Orange,25
1977,Modulex Orange,25
1989,Modulex Orange,25
1993,Modulex Orange,25
2009,Modulex Orange,25
2014,Modulex Orange,25
1957,Reddish Gold,0
1968,Reddish Gold,0
1972,Reddish Gold,0
1977,Reddish Gold,0
1989,Reddish Gold,0
1993,Reddish Gold,0
2009,Reddish Gold,88
2014,Reddish Gold,88
1957,Warm Tan,0
1968,Warm Tan,0
1972,Warm Tan,0
1977,Warm Tan,0
1989,Warm Tan,0
1993,Warm Tan,0
2009,Warm Tan,0
2014,Warm Tan,0
1957,Warm Yellowish Orange,0
1968,Warm Yellowish Orange,0
1972,Warm Yellowish Orange,0
1977,Warm Yellowish Orange,0
1989,Warm Yellowish Orange,0
1993,Warm Yellowish Orange,0
2009,Warm Yellowish Orange,19
2014,Warm Yellowish Orange,19
1955,Duplo Blue,0
1956,Duplo Blue,0
1980,Duplo Blue,0
1986,Duplo Blue,0
1994,Duplo Blue,0
1998,Duplo Blue,0
2003,Duplo Blue,4
1955,Duplo Lime,0
1956,Duplo Lime,0
1980,Duplo Lime,0
1986,Duplo Lime,0
1994,Duplo Lime,5
1998,Duplo Lime,5
2003,Duplo Lime,5
1955,Glow in White,0
1956,Glow in White,0
1980,Glow in White,0
1986,Glow in White,0
1994,Glow in White,0
1998,Glow in White,0
2003,Glow in White,0
1955,Modulex Clear,0
1956,Modulex Clear,0
1980,Modulex Clear,1394
1986,Modulex Clear,1394
1994,Modulex Clear,1394
1998,Modulex Clear,1394
2003,Modulex Clear,1394
1955,White,722
1956,White,976
1980,White,25141
1986,White,34737
1994,White,58697
1998,White,76994
2003,White,102274
1971,Pearl Black,0
1976,Pearl Black,0
1979,Pearl Black,0
1981,Pearl Black,0
1985,Pearl Black,0
1992,Pearl Black,0
2004,Pearl Black,15
2010,Pearl Black,24
1949,Curry,0
1958,Curry,0
1966,Curry,0
1973,Curry,0
1997,Curry,0
2005,Curry,10
2019,Curry,10
1949,Tan,0
1958,Tan,0
1966,Tan,0
1973,Tan,0
1997,Tan,0
2005,Tan,195
2019,Tan,25648
1949,Flat Silver,0
1958,Flat Silver,0
1966,Flat Silver,0
1973,Flat Silver,0
1997,Flat Silver,0
2005,Flat Silver,0
2019,Flat Silver,13164
1949,HO Red,0
1958,HO Red,1
1966,HO Red,9
1973,HO Red,9
1997,HO Red,9
2005,HO Red,9
2019,HO Red,9
1949,HO Titanium,0
1958,HO Titanium,1
1966,HO Titanium,1
1973,HO Titanium,1
1997,HO Titanium,1
2005,HO Titanium,1
2019,HO Titanium,1
1949,Brown,0
1958,Brown,0
1966,Brown,0
1973,Brown,0
1997,Brown,0
2005,Brown,119
2019,Brown,147
1949,Blue,0
1958,Blue,0
1966,Blue,0
1973,Blue,0
1997,Blue,23
2005,Blue,2086
2019,Blue,11434
1949,Violet,0
1958,Violet,0
1966,Violet,0
1973,Violet,0
1997,Violet,0
2005,Violet,10
2019,Violet,10
1949,Metallic Copper,0
1958,Metallic Copper,0
1966,Metallic Copper,0
1973,Metallic Copper,0
1997,Metallic Copper,0
2005,Metallic Copper,0
2019,Metallic Copper,44
1949,Modulex Foil Violet,0
1958,Modulex Foil Violet,0
1966,Modulex Foil Violet,0
1973,Modulex Foil Violet,0
1997,Modulex Foil Violet,0
2005,Modulex Foil Violet,0
2019,Modulex Foil Violet,0
1949,Modulex Gray,0
1958,Modulex Gray,0
1966,Modulex Gray,2248
1973,Modulex Gray,2248
1997,Modulex Gray,2248
2005,Modulex Gray,2248
2019,Modulex Gray,2248
1949,Rust,0
1958,Rust,0
1966,Rust,0
1973,Rust,0
1997,Rust,19
2005,Rust,31
2019,Rust,31
1949,Speckle Black-Copper,0
1958,Speckle Black-Copper,0
1966,Speckle Black-Copper,0
1973,Speckle Black-Copper,0
1997,Speckle Black-Copper,0
2005,Speckle Black-Copper,0
2019,Speckle Black-Copper,6
1949,Vintage Blue,24
1958,Vintage Blue,24
1966,Vintage Blue,24
1973,Vintage Blue,24
1997,Vintage Blue,24
2005,Vintage Blue,24
2019,Vintage Blue,24
1949,[No Color/Any Color],0
1958,[No Color/Any Color],18
1966,[No Color/Any Color],48
1973,[No Color/Any Color],90
1997,[No Color/Any Color],1368
2005,[No Color/Any Color],3354
2019,[No Color/Any Color],7474
1950,Duplo Green,0
1959,Duplo Green,0
1965,Duplo Green,0
1975,Duplo Green,0
1990,Duplo Green,0
1991,Duplo Green,0
1999,Duplo Green,0
2000,Duplo Green,0
2007,Duplo Green,1
2008,Duplo Green,1
2011,Duplo Green,1
2013,Duplo Green,1
2020,Duplo Green,1
2022,Duplo Green,1
2024,Duplo Green,1
1950,Glow In Opaque,0
1959,Glow In Opaque,0
1965,Glow In Opaque,0
1975,Glow In Opaque,0
1990,Glow In Opaque,0
1991,Glow In Opaque,0
1999,Glow In Opaque,36
2000,Glow In Opaque,43
2007,Glow In Opaque,213
2008,Glow In Opaque,213
2011,Glow In Opaque,213
2013,Glow In Opaque,213
2020,Glow In Opaque,213
2022,Glow In Opaque,213
2024,Glow In Opaque,213
1950,Green,151
1959,Green,225
1965,Green,443
1975,Green,955
1990,Green,3167
1991,Green,3430
1999,Green,11406
2000,Green,13439
2007,Green,28493
2008,Green,30038
2011,Green,36077
2013,Green,40966
2020,Green,60911
2022,Green,70521
2024,Green,77008
1950,HO Blue,0
1959,HO Blue,2
1965,HO Blue,9
1975,HO Blue,9
1990,HO Blue,9
1991,HO Blue,9
1999,HO Blue,9
2000,HO Blue,9
2007,HO Blue,9
2008,HO Blue,9
2011,HO Blue,9
2013,HO Blue,9
2020,HO Blue,9
2022,HO Blue,9
2024,HO Blue,9
1950,HO Earth Orange,0
1959,HO Earth Orange,2
1965,HO Earth Orange,2
1975,HO Earth Orange,2
1990,HO Earth Orange,2
1991,HO Earth Orange,2
1999,HO Earth Orange,2
2000,HO Earth Orange,2
2007,HO Earth Orange,2
2008,HO Earth Orange,2
2011,HO Earth Orange,2
2013,HO Earth Orange,2
2020,HO Earth Orange,2
2022,HO Earth Orange,2
2024,HO Earth Orange,2
1950,Lavender,0
1959,Lavender,0
1965,Lavender,0
1975,Lavender,0
1990,Lavender,0
1991,Lavender,0
1999,Lavender,0
2000,Lavender,0
2007,Lavender,0
2008,Lavender,0
2011,Lavender,1
2013,Lavender,55
2020,Lavender,2458
2022,Lavender,4705
2024,Lavender,6331
1950,Nougat,0
1959,Nougat,0
1965,Nougat,0
1975,Nougat,0
1990,Nougat,0
1991,Nougat,0
1999,Nougat,0
2000,Nougat,0
2007,Nougat,13
2008,Nougat,14
2011,Nougat,19
2013,Nougat,43
2020,Nougat,95
2022,Nougat,1632
2024,Nougat,2881
1950,Milky White,0
1959,Milky White,0
1965,Milky White,12
1975,Milky White,126
1990,Milky White,204
1991,Milky White,204
1999,Milky White,234
2000,Milky White,234
2007,Milky White,256
2008,Milky White,263
2011,Milky White,263
2013,Milky White,263
2020,Milky White,263
2022,Milky White,263
2024,Milky White,263
1950,Modulex Charcoal Gray,0
1959,Modulex Charcoal Gray,0
1965,Modulex Charcoal Gray,2
1975,Modulex Charcoal Gray,2
1990,Modulex Charcoal Gray,2
1991,Modulex Charcoal Gray,2
1999,Modulex Charcoal Gray,2
2000,Modulex Charcoal Gray,2
2007,Modulex Charcoal Gray,2
2008,Modulex Charcoal Gray,2
2011,Modulex Charcoal Gray,2
2013,Modulex Charcoal Gray,2
2020,Modulex Charcoal Gray,2
2022,Modulex Charcoal Gray,2
2024,Modulex Charcoal Gray,2
1950,Modulex Foil Blue,0
1959,Modulex Foil Blue,0
1965,Modulex Foil Blue,0
1975,Modulex Foil Blue,0
1990,Modulex Foil Blue,0
1991,Modulex Foil Blue,0
1999,Modulex Foil Blue,0
2000,Modulex Foil Blue,0
2007,Modulex Foil Blue,0
2008,Modulex Foil Blue,0
2011,Modulex Foil Blue,0
2013,Modulex Foil Blue,0
2020,Modulex Foil Blue,0
2022,Modulex Foil Blue,0
2024,Modulex Foil Blue,0
1950,Modulex Foil Green,0
1959,Modulex Foil Green,0
1965,Modulex Foil Green,0
1975,Modulex Foil Green,0
1990,Modulex Foil Green,0
1991,Modulex Foil Green,0
1999,Modulex Foil Green,0
2000,Modulex Foil Green,0
2007,Modulex Foil Green,0
2008,Modulex Foil Green,0
2011,Modulex Foil Green,0
2013,Modulex Foil Green,0
2020,Modulex Foil Green,0
2022,Modulex Foil Green,0
2024,Modulex Foil Green,0
1950,Modulex Pink,0
1959,Modulex Pink,0
1965,Modulex Pink,17
1975,Modulex Pink,17
1990,Modulex Pink,17
1991,Modulex Pink,17
1999,Modulex Pink,17
2000,Modulex Pink,17
2007,Modulex Pink,17
2008,Modulex Pink,17
2011,Modulex Pink,17
2013,Modulex Pink,17
2020,Modulex Pink,17
2022,Modulex Pink,17
2024,Modulex Pink,17
1950,Orange,0
1959,Orange,0
1965,Orange,0
1975,Orange,0
1990,Orange,0
1991,Orange,0
1999,Orange,308
2000,Orange,662
2007,Orange,7386
2008,Orange,8640
2011,Orange,12856
2013,Orange,15893
2020,Orange,31863
2022,Orange,40588
2024,Orange,45326
1950,Reddish Lilac,0
1959,Reddish Lilac,0
1965,Reddish Lilac,0
1975,Reddish Lilac,0
1990,Reddish Lilac,0
1991,Reddish Lilac,0
1999,Reddish Lilac,0
2000,Reddish Lilac,0
2007,Reddish Lilac,49
2008,Reddish Lilac,49
2011,Reddish Lilac,49
2013,Reddish Lilac,49
2020,Reddish Lilac,49
2022,Reddish Lilac,49
2024,Reddish Lilac,49
1950,Two-tone Copper,0
1959,Two-tone Copper,0
1965,Two-tone Copper,0
1975,Two-tone Copper,0
1990,Two-tone Copper,0
1991,Two-tone Copper,0
1999,Two-tone Copper,0
2000,Two-tone Copper,0
2007,Two-tone Copper,2
2008,Two-tone Copper,2
2011,Two-tone Copper,2
2013,Two-tone Copper,2
2020,Two-tone Copper,2
2022,Two-tone Copper,2
2024,Two-tone Copper,2
1961,Black,231
1962,Black,580
1963,Black,802
1978,Black,17014
1995,Black,81964
1996,Black,91674
2002,Black,155014
2017,Black,472786
1961,Bright Yellow,0
1962,Bright Yellow,0
1963,Bright Yellow,0
1978,Bright Yellow,0
1995,Bright Yellow,0
1996,Bright Yellow,0
2002,Bright Yellow,0
2017,Bright Yellow,640
1961,Chrome Pink,0
1962,Chrome Pink,0
1963,Chrome Pink,0
1978,Chrome Pink,0
1995,Chrome Pink,0
1996,Chrome Pink,0
2002,Chrome Pink,1
2017,Chrome Pink,6
1961,HO Brown,1
1962,HO Brown,1
1963,HO Brown,1
1978,HO Brown,1
1995,HO Brown,1
1996,HO Brown,1
2002,HO Brown,1
2017,HO Brown,1
1961,HO Blue,1
1962,HO Blue,1
1963,HO Blue,1
1978,HO Blue,1
1995,HO Blue,1
1996,HO Blue,1
2002,HO Blue,1
2017,HO Blue,1
1961,HO Metallic Gray,2
1962,HO Metallic Gray,2
1963,HO Metallic Gray,2
1978,HO Metallic Gray,2
1995,HO Metallic Gray,2
1996,HO Metallic Gray,2
2002,HO Metallic Gray,2
2017,HO Metallic Gray,2
1961,Pink,0
1962,Pink,0
1963,Pink,0
1978,Pink,0
1995,Pink,18
1996,Pink,18
2002,Pink,18
2017,Pink,18
1961,Modulex Foil Red,0
1962,Modulex Foil Red,0
1963,Modulex Foil Red,0
1978,Modulex Foil Red,0
1995,Modulex Foil Red,0
1996,Modulex Foil Red,0
2002,Modulex Foil Red,0
2017,Modulex Foil Red,0
1961,Modulex Teal Blue,0
1962,Modulex Teal Blue,0
1963,Modulex Teal Blue,1104
1978,Modulex Teal Blue,1104
1995,Modulex Teal Blue,1104
1996,Modulex Teal Blue,1104
2002,Modulex Teal Blue,1104
2017,Modulex Teal Blue,1104
1961,Pastel Blue,0
1962,Pastel Blue,0
1963,Pastel Blue,0
1978,Pastel Blue,0
1995,Pastel Blue,0
1996,Pastel Blue,0
2002,Pastel Blue,7
2017,Pastel Blue,902
1961,Pearl Gold,0
1962,Pearl Gold,0
1963,Pearl Gold,0
1978,Pearl Gold,0
1995,Pearl Gold,0
1996,Pearl Gold,0
2002,Pearl Gold,5
2017,Pearl Gold,7
1961,Pink,0
1962,Pink,0
1963,Pink,0
1978,Pink,0
1995,Pink,367
1996,Pink,480
2002,Pink,613
2017,Pink,687
1961,Rust Orange,0
1962,Rust Orange,0
1963,Rust Orange,0
1978,Rust Orange,0
1995,Rust Orange,0
1996,Rust Orange,0
2002,Rust Orange,0
2017,Rust Orange,1
1961,Speckle Black-Silver,0
1962,Speckle Black-Silver,0
1963,Speckle Black-Silver,0
1978,Speckle Black-Silver,0
1995,Speckle Black-Silver,0
1996,Speckle Black-Silver,0
2002,Speckle Black-Silver,0
2017,Speckle Black-Silver,149
1961,Purple,0
1962,Purple,0
1963,Purple,0
1978,Purple,0
1995,Purple,0
1996,Purple,0
2002,Purple,0
2017,Purple,258
1961,Very Bluish Gray,0
1962,Very Bluish Gray,0
1963,Very Bluish Gray,0
1978,Very Bluish Gray,0
1995,Very Bluish Gray,0
1996,Very Bluish Gray,0
2002,Very Bluish Gray,0
2017,Very Bluish Gray,269
1954,Bright Blue,0
1969,Bright Blue,0
1971,Bright Blue,0
1976,Bright Blue,0
1979,Bright Blue,0
1981,Bright Blue,0
1985,Bright Blue,0
1992,Bright Blue,0
2004,Bright Blue,22
2010,Bright Blue,149
1954,Clikits Pink,0
1969,Clikits Pink,0
1971,Clikits Pink,0
1976,Clikits Pink,0
1979,Clikits Pink,0
1981,Clikits Pink,0
1985,Clikits Pink,0
1992,Clikits Pink,0
2004,Clikits Pink,0
2010,Clikits Pink,33
1954,Duplo Blue,0
1969,Duplo Blue,0
1971,Duplo Blue,0
1976,Duplo Blue,0
1979,Duplo Blue,0
1981,Duplo Blue,0
1985,Duplo Blue,0
1992,Duplo Blue,0
2004,Duplo Blue,1
2010,Duplo Blue,1
1954,HO Yellow,0
1969,HO Yellow,1
1971,HO Yellow,1
1976,HO Yellow,1
1979,HO Yellow,1
1981,HO Yellow,1
1985,HO Yellow,1
1992,HO Yellow,1
2004,HO Yellow,1
2010,HO Yellow,1
1954,Lilac,0
1969,Lilac,0
1971,Lilac,0
1976,Lilac,0
1979,Lilac,0
1981,Lilac,0
1985,Lilac,0
1992,Lilac,0
2004,Lilac,12
2010,Lilac,39
1954,Violet,0
1969,Violet,0
1971,Violet,0
1976,Violet,0
1979,Violet,0
1981,Violet,0
1985,Violet,0
1992,Violet,0
2004,Violet,192
2010,Violet,192
1954,Lime,0
1969,Lime,0
1971,Lime,0
1976,Lime,0
1979,Lime,0
1981,Lime,0
1985,Lime,0
1992,Lime,0
2004,Lime,880
2010,Lime,7162
1954,Azure,0
1969,Azure,0
1971,Azure,0
1976,Azure,0
1979,Azure,0
1981,Azure,0
1985,Azure,0
1992,Azure,0
